"Title:","palomar - Traffic - Gi1/0/5"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","30"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-12 22:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 00:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 02:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 04:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 06:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 08:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 10:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 12:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 14:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 16:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 18:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 20:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-13 22:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 00:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 02:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 04:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 06:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 08:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 10:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 12:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 14:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 16:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 18:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 20:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-14 22:00:00","0.0000000000e+00","0.0000000000e+00"
"2017-03-15 00:00:00","0.0000000000e+00","0.0000000000e+00"
