"Title:","palomar - Traffic - Gi1/0/21"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","26"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","2.4238039333e+03","2.2412421933e+04"
"2017-03-12 22:00:00","2.4360634793e+03","2.1665189617e+04"
"2017-03-13 00:00:00","3.3363823114e+03","8.9112566943e+04"
"2017-03-13 02:00:00","2.7318485061e+03","2.2303378884e+04"
"2017-03-13 04:00:00","2.3950340373e+03","2.2142296458e+04"
"2017-03-13 06:00:00","2.5511737963e+03","2.3186358648e+04"
"2017-03-13 08:00:00","1.3489796425e+04","3.1588160515e+05"
"2017-03-13 10:00:00","3.3329386927e+05","8.6326254566e+06"
"2017-03-13 12:00:00","6.5451486228e+05","1.0006391324e+07"
"2017-03-13 14:00:00","9.3695739696e+05","7.7516203773e+06"
"2017-03-13 16:00:00","3.0808919024e+05","4.1539458510e+06"
"2017-03-13 18:00:00","5.0593238077e+05","5.9861692599e+06"
"2017-03-13 20:00:00","5.5401909958e+05","8.2790272885e+06"
"2017-03-13 22:00:00","5.8099967581e+04","4.3969921830e+05"
"2017-03-14 00:00:00","1.4187553222e+03","3.4681701346e+04"
"2017-03-14 02:00:00","1.6115753496e+03","2.7690917975e+04"
"2017-03-14 04:00:00","1.6131213244e+03","2.7404007647e+04"
"2017-03-14 06:00:00","1.6139086349e+03","2.6748068477e+04"
"2017-03-14 08:00:00","9.5107617165e+03","2.4341315495e+05"
"2017-03-14 10:00:00","4.8044797569e+05","1.0896936602e+07"
"2017-03-14 12:00:00","5.7779832940e+05","1.1771285836e+07"
"2017-03-14 14:00:00","3.0021430483e+05","5.4818830430e+06"
"2017-03-14 16:00:00","3.2571195043e+05","6.2950804603e+06"
"2017-03-14 18:00:00","1.6066724522e+05","3.1219748057e+06"
"2017-03-14 20:00:00","5.7741058362e+05","9.4879629760e+06"
"2017-03-14 22:00:00","8.5521971467e+04","1.4783880554e+06"
"2017-03-15 00:00:00","5.1081485849e+03","2.8263936247e+04"
"2017-03-15 02:00:00","3.2923774743e+03","2.9158672686e+04"
"2017-03-15 04:00:00","2.9482901111e+03","2.9910772467e+04"
"2017-03-15 06:00:00","2.9295328889e+03","2.9752784000e+04"
"2017-03-15 08:00:00","3.4519158941e+04","1.0899870842e+06"
"2017-03-15 10:00:00","3.3476870721e+05","6.9302433227e+06"
"2017-03-15 12:00:00","1.1951765254e+06","1.2940503838e+07"
"2017-03-15 14:00:00","6.4772109983e+05","1.2301175506e+07"
"2017-03-15 16:00:00","4.2865514587e+05","4.9761685013e+06"
"2017-03-15 18:00:00","3.0808583618e+05","4.9986500620e+06"
"2017-03-15 20:00:00","3.8569064658e+05","6.4724632922e+06"
"2017-03-15 22:00:00","8.6354690016e+04","9.5533709518e+05"
"2017-03-16 00:00:00","1.9408715887e+04","1.7886672771e+05"
"2017-03-16 02:00:00","2.2062554050e+03","4.2974442020e+04"
"2017-03-16 04:00:00","2.4332154028e+03","8.7650831940e+04"
"2017-03-16 06:00:00","1.8365360632e+03","2.8642688545e+04"
"2017-03-16 08:00:00","2.0240040245e+03","2.9774646243e+04"
"2017-03-16 10:00:00","1.2850978251e+05","3.1860265759e+06"
"2017-03-16 12:00:00","2.4154601588e+05","4.8416597167e+06"
"2017-03-16 14:00:00","4.2066292349e+05","6.0582301839e+06"
"2017-03-16 16:00:00","2.4689249487e+05","4.4232634897e+06"
"2017-03-16 18:00:00","5.5926978361e+05","8.0444848384e+06"
"2017-03-16 20:00:00","3.8642954758e+05","7.1847381430e+06"
"2017-03-16 22:00:00","1.2579685271e+04","2.3567915858e+05"
"2017-03-17 00:00:00","7.5636598885e+03","3.2860530665e+04"
"2017-03-17 02:00:00","2.0273705576e+03","2.8504486872e+04"
"2017-03-17 04:00:00","2.1499958573e+03","3.0467603131e+04"
"2017-03-17 06:00:00","2.2661073185e+03","2.8976357815e+04"
"2017-03-17 08:00:00","2.2826808963e+03","5.7858887437e+04"
"2017-03-17 10:00:00","2.8856398338e+05","8.6305260581e+06"
"2017-03-17 12:00:00","1.5336255957e+06","1.2360366921e+07"
"2017-03-17 14:00:00","3.1995676054e+05","6.2045139505e+06"
"2017-03-17 16:00:00","1.9130453565e+05","2.7109827647e+06"
"2017-03-17 18:00:00","9.4278823602e+05","3.9749312988e+06"
"2017-03-17 20:00:00","7.6634339399e+05","1.8163391072e+07"
"2017-03-17 22:00:00","2.4289222457e+05","4.9029135367e+05"
"2017-03-18 00:00:00","1.4056147312e+03","2.8539620231e+04"
"2017-03-18 02:00:00","1.4140720589e+03","2.6574865944e+04"
"2017-03-18 04:00:00","1.6338119464e+03","2.7821854895e+04"
"2017-03-18 06:00:00","1.6290429499e+03","2.8141009898e+04"
"2017-03-18 08:00:00","2.6871909037e+03","2.8751750842e+04"
"2017-03-18 10:00:00","1.3054462745e+05","7.4717576767e+05"
"2017-03-18 12:00:00","1.4937825430e+05","1.3177953683e+06"
"2017-03-18 14:00:00","5.4906240234e+04","5.8684129198e+05"
"2017-03-18 16:00:00","1.1967790757e+04","3.9711053969e+05"
"2017-03-18 18:00:00","2.2710470305e+03","2.9512554123e+04"
"2017-03-18 20:00:00","1.7075801341e+03","2.4375958752e+04"
"2017-03-18 22:00:00","1.5689708370e+03","2.4980303067e+04"
"2017-03-19 00:00:00","1.5936238370e+03","2.4853611030e+04"
"2017-03-19 02:00:00","1.5861279111e+03","2.5025542111e+04"
"2017-03-19 04:00:00","1.5910481867e+03","2.5685526218e+04"
"2017-03-19 06:00:00","1.6048352455e+03","2.5352949893e+04"
"2017-03-19 08:00:00","1.6171582207e+03","2.5240449771e+04"
"2017-03-19 10:00:00","1.5911078331e+03","2.5297164629e+04"
"2017-03-19 12:00:00","1.5795087510e+03","2.4399955414e+04"
"2017-03-19 14:00:00","1.5791246667e+03","2.4194575000e+04"
"2017-03-19 16:00:00","1.5769877630e+03","4.3040801230e+04"
"2017-03-19 18:00:00","1.5768540388e+03","5.8330091800e+04"
"2017-03-19 20:00:00","1.5648711743e+03","2.4132139996e+04"
"2017-03-19 22:00:00","1.6230834092e+03","2.4322301485e+04"
"2017-03-20 00:00:00","1.5871199630e+03","2.4001585230e+04"
"2017-03-20 02:00:00","1.5931310020e+03","2.4014378597e+04"
"2017-03-20 04:00:00","1.5879994795e+03","2.6219892757e+04"
"2017-03-20 06:00:00","1.5956933852e+03","2.6909443771e+04"
"2017-03-20 08:00:00","1.9762595704e+03","2.6804476733e+04"
"2017-03-20 10:00:00","1.5271091254e+03","2.6139418252e+04"
"2017-03-20 12:00:00","1.5324235486e+03","2.4306926392e+04"
"2017-03-20 14:00:00","1.5292317259e+03","2.4228405785e+04"
"2017-03-20 16:00:00","1.5391957630e+03","2.4226368148e+04"
"2017-03-20 18:00:00","1.5328484963e+03","4.7095499059e+04"
