"Title:","palomar - Traffic - Gi1/0/24"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","29"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","1.3361743913e+06","4.0541245603e+05"
"2017-03-12 22:00:00","1.6649582690e+06","3.5881902580e+05"
"2017-03-13 00:00:00","1.7342779165e+06","9.8961749744e+05"
"2017-03-13 02:00:00","8.7271347471e+05","2.3155690063e+05"
"2017-03-13 04:00:00","8.3550922222e+05","2.8117190798e+05"
"2017-03-13 06:00:00","1.6323410846e+06","3.6625205899e+05"
"2017-03-13 08:00:00","2.4983355149e+07","1.3241344555e+07"
"2017-03-13 10:00:00","6.2459245016e+07","3.6154895265e+07"
"2017-03-13 12:00:00","5.0219184447e+07","4.1055431603e+07"
"2017-03-13 14:00:00","4.4471417416e+07","4.6555675780e+07"
"2017-03-13 16:00:00","7.1685986217e+07","2.4803876381e+07"
"2017-03-13 18:00:00","4.1297601698e+07","3.0265483620e+07"
"2017-03-13 20:00:00","7.1477245705e+07","2.4695060419e+07"
"2017-03-13 22:00:00","2.8279329790e+07","5.9652219266e+06"
"2017-03-14 00:00:00","3.5757774872e+06","1.0565948426e+06"
"2017-03-14 02:00:00","1.1294763282e+06","2.6073900889e+05"
"2017-03-14 04:00:00","1.2045148931e+06","3.1710456760e+05"
"2017-03-14 06:00:00","1.9359502560e+06","3.4674027351e+05"
"2017-03-14 08:00:00","2.8777875024e+07","1.6952659105e+07"
"2017-03-14 10:00:00","4.6956107916e+07","3.6215217011e+07"
"2017-03-14 12:00:00","6.1908923849e+07","3.8995798060e+07"
"2017-03-14 14:00:00","7.0744080416e+07","4.0994625516e+07"
"2017-03-14 16:00:00","6.2153825077e+07","2.9367860782e+07"
"2017-03-14 18:00:00","4.6602798278e+07","2.8125984244e+07"
"2017-03-14 20:00:00","5.4358730640e+07","1.7320035773e+07"
"2017-03-14 22:00:00","3.9473010797e+07","6.5712419654e+06"
"2017-03-15 00:00:00","8.2075012408e+06","1.1278151072e+06"
"2017-03-15 02:00:00","3.9599416139e+06","1.5548406603e+06"
"2017-03-15 04:00:00","5.6613343911e+06","7.7281224679e+05"
"2017-03-15 06:00:00","4.8744329106e+06","4.5221262224e+05"
"2017-03-15 08:00:00","2.9549793273e+07","8.5082064351e+06"
"2017-03-15 10:00:00","6.8331211647e+07","1.9948382331e+07"
"2017-03-15 12:00:00","8.4718601220e+07","2.8700133972e+07"
"2017-03-15 14:00:00","7.5561393089e+07","2.4303813652e+07"
"2017-03-15 16:00:00","6.9574992536e+07","2.8099380335e+07"
"2017-03-15 18:00:00","6.9941142807e+07","3.1617813335e+07"
"2017-03-15 20:00:00","5.8429567786e+07","3.2391164215e+07"
"2017-03-15 22:00:00","3.9571603981e+07","6.1043603851e+06"
"2017-03-16 00:00:00","5.6196571366e+06","1.0780205997e+06"
"2017-03-16 02:00:00","2.3600739055e+06","5.4261118651e+05"
"2017-03-16 04:00:00","3.1088929845e+06","9.9650142160e+05"
"2017-03-16 06:00:00","2.5598221464e+06","9.0232812569e+05"
"2017-03-16 08:00:00","2.8276510550e+07","1.7203982410e+07"
"2017-03-16 10:00:00","5.4426135258e+07","2.6871440619e+07"
"2017-03-16 12:00:00","7.5181997129e+07","4.5543868219e+07"
"2017-03-16 14:00:00","5.6485894534e+07","3.0174972887e+07"
"2017-03-16 16:00:00","5.8597107153e+07","2.3031202059e+07"
"2017-03-16 18:00:00","5.1768071653e+07","2.4490973426e+07"
"2017-03-16 20:00:00","5.9858367897e+07","3.0507048201e+07"
"2017-03-16 22:00:00","4.4643834690e+07","7.0892530599e+06"
"2017-03-17 00:00:00","3.5800150358e+06","1.5984074627e+06"
"2017-03-17 02:00:00","2.5429819043e+06","1.2828660605e+06"
"2017-03-17 04:00:00","3.5886665326e+06","1.6997861612e+06"
"2017-03-17 06:00:00","5.2970583890e+06","1.9469669220e+06"
"2017-03-17 08:00:00","2.3986746929e+07","1.2224405662e+07"
"2017-03-17 10:00:00","6.2084599202e+07","2.3303056505e+07"
"2017-03-17 12:00:00","7.1312902623e+07","3.0211918704e+07"
"2017-03-17 14:00:00","5.9131474400e+07","2.7619170790e+07"
"2017-03-17 16:00:00","4.1773054155e+07","2.7780378088e+07"
"2017-03-17 18:00:00","5.5361531278e+07","2.3815118197e+07"
"2017-03-17 20:00:00","6.3398323331e+07","2.9853778556e+07"
"2017-03-17 22:00:00","4.4344759449e+07","8.0519401393e+06"
"2017-03-18 00:00:00","1.8716151474e+06","9.5761718114e+05"
"2017-03-18 02:00:00","2.0797081831e+06","7.1828434777e+05"
"2017-03-18 04:00:00","3.4871970697e+06","1.3775339334e+06"
"2017-03-18 06:00:00","2.1813913939e+06","7.1595801034e+05"
"2017-03-18 08:00:00","7.3000075668e+06","4.6058582714e+06"
"2017-03-18 10:00:00","3.5546957182e+07","7.3996584437e+06"
"2017-03-18 12:00:00","4.4872144545e+07","1.1929173170e+07"
"2017-03-18 14:00:00","3.0166245306e+07","6.3977975119e+06"
"2017-03-18 16:00:00","1.4102780251e+07","2.7456899812e+07"
"2017-03-18 18:00:00","6.4443549166e+06","1.3751375543e+07"
"2017-03-18 20:00:00","3.6769929460e+06","3.3921892673e+06"
"2017-03-18 22:00:00","3.4544800776e+06","1.3349903929e+06"
"2017-03-19 00:00:00","2.0796675875e+06","1.2826693155e+06"
"2017-03-19 02:00:00","1.7851075078e+06","6.9103471316e+05"
"2017-03-19 04:00:00","1.8800120057e+06","1.0020533223e+06"
"2017-03-19 06:00:00","1.7325147493e+06","7.6495015771e+05"
"2017-03-19 08:00:00","4.6514007073e+06","3.3619473114e+06"
"2017-03-19 10:00:00","3.3896067649e+06","2.2355137860e+06"
"2017-03-19 12:00:00","4.3257890287e+06","1.9098420169e+06"
"2017-03-19 14:00:00","3.6741396409e+06","2.1112158156e+06"
"2017-03-19 16:00:00","5.2601544520e+06","3.2862546807e+06"
"2017-03-19 18:00:00","3.3833677161e+06","1.4556391703e+06"
"2017-03-19 20:00:00","3.5937297495e+06","2.2866576657e+06"
"2017-03-19 22:00:00","2.3660766672e+06","7.6105823877e+05"
"2017-03-20 00:00:00","1.9262862931e+06","9.5862074267e+05"
"2017-03-20 02:00:00","1.9507922544e+06","6.9767503749e+05"
"2017-03-20 04:00:00","5.4080991153e+06","9.8245216514e+05"
"2017-03-20 06:00:00","1.9383532195e+06","9.2448958103e+05"
"2017-03-20 08:00:00","8.3297973333e+06","6.0074992279e+06"
"2017-03-20 10:00:00","7.6099872792e+06","6.4802651345e+06"
"2017-03-20 12:00:00","5.9025389183e+06","3.6744987847e+06"
"2017-03-20 14:00:00","5.1674377894e+06","3.8149335476e+06"
"2017-03-20 16:00:00","3.9154874275e+06","1.5776015712e+06"
"2017-03-20 18:00:00","6.1314894667e+06","3.5835728605e+06"
"2017-03-20 20:00:00","7.7883823877e+06","4.2714906511e+06"
"2017-03-20 22:00:00","4.0289772955e+06","1.1439769812e+06"
"2017-03-21 00:00:00","2.2599066963e+06","7.3694239847e+05"
"2017-03-21 02:00:00","2.2534289466e+06","8.5966746512e+05"
"2017-03-21 04:00:00","1.8757406700e+06","8.6863037266e+05"
"2017-03-21 06:00:00","2.1428813101e+06","6.8449451430e+05"
"2017-03-21 08:00:00","2.5050759724e+07","1.8189546497e+07"
"2017-03-21 10:00:00","5.8663098686e+07","4.1892870149e+07"
"2017-03-21 12:00:00","7.9822560384e+07","4.1248867285e+07"
"2017-03-21 14:00:00","6.0376231546e+07","4.9677059180e+07"
"2017-03-21 16:00:00","7.0961587290e+07","3.0305434313e+07"
"2017-03-21 18:00:00","4.6719777692e+07","2.5396076869e+07"
"2017-03-21 20:00:00","6.0179816164e+07","2.6460905872e+07"
"2017-03-21 22:00:00","4.9675242329e+07","8.8914341706e+06"
"2017-03-22 00:00:00","3.9195473828e+06","1.0792567626e+06"
"2017-03-22 02:00:00","2.9406853444e+06","1.1449630800e+06"
"2017-03-22 04:00:00","2.9005803495e+06","1.5202908723e+06"
"2017-03-22 06:00:00","2.7190962961e+06","9.3705307784e+05"
"2017-03-22 08:00:00","1.9543560842e+07","1.5739811676e+07"
"2017-03-22 10:00:00","8.0270860102e+07","2.0380620402e+07"
"2017-03-22 12:00:00","6.0284713873e+07","3.5431071546e+07"
"2017-03-22 14:00:00","5.9156289153e+07","3.2864864688e+07"
"2017-03-22 16:00:00","5.2777611868e+07","2.4320940201e+07"
"2017-03-22 18:00:00","6.6763856903e+07","3.3932736812e+07"
"2017-03-22 20:00:00","5.8769199369e+07","2.3648360071e+07"
"2017-03-22 22:00:00","4.4041472420e+07","1.0691925784e+07"
"2017-03-23 00:00:00","4.2508983597e+06","1.6595854494e+06"
"2017-03-23 02:00:00","3.2826104406e+06","1.1636826575e+06"
"2017-03-23 04:00:00","1.5182141924e+06","1.0270217687e+06"
"2017-03-23 06:00:00","2.7205083467e+06","1.3935306015e+06"
"2017-03-23 08:00:00","2.7550569667e+07","1.3088345418e+07"
"2017-03-23 10:00:00","5.9672239467e+07","2.4628209758e+07"
"2017-03-23 12:00:00","7.0915196249e+07","3.6397329113e+07"
"2017-03-23 14:00:00","6.9187260802e+07","2.8585435234e+07"
"2017-03-23 16:00:00","6.7189415244e+07","2.6380341469e+07"
"2017-03-23 18:00:00","5.3798217629e+07","3.2853239729e+07"
"2017-03-23 20:00:00","5.7285214067e+07","2.1106921682e+07"
"2017-03-23 22:00:00","4.6622698599e+07","8.8941756053e+06"
"2017-03-24 00:00:00","3.6623227052e+06","8.2999548176e+05"
"2017-03-24 02:00:00","1.9882494612e+06","5.2907053566e+05"
"2017-03-24 04:00:00","2.8354277212e+06","9.4347891539e+05"
"2017-03-24 06:00:00","2.3804462036e+06","4.8838798020e+05"
"2017-03-24 08:00:00","2.4981534038e+07","1.2568407116e+07"
"2017-03-24 10:00:00","4.2021747492e+07","2.2571012426e+07"
"2017-03-24 12:00:00","7.3025876367e+07","2.9578079330e+07"
"2017-03-24 14:00:00","7.4803982310e+07","3.3589772347e+07"
"2017-03-24 16:00:00","5.0231088391e+07","3.3250823655e+07"
"2017-03-24 18:00:00","5.7166430478e+07","2.9853399504e+07"
"2017-03-24 20:00:00","5.0451887278e+07","2.7233466204e+07"
"2017-03-24 22:00:00","4.3235539456e+07","6.3356207973e+06"
"2017-03-25 00:00:00","2.1682616965e+06","9.1071342837e+05"
"2017-03-25 02:00:00","1.6176594078e+06","7.0648440267e+05"
"2017-03-25 04:00:00","1.1349539005e+06","1.3486867099e+06"
"2017-03-25 06:00:00","1.3751455430e+06","1.1260986962e+06"
"2017-03-25 08:00:00","1.0306356942e+07","3.6506938940e+06"
"2017-03-25 10:00:00","4.2973200595e+07","9.8481944262e+06"
"2017-03-25 12:00:00","4.4292696067e+07","1.0395533869e+07"
"2017-03-25 14:00:00","3.4282943356e+07","8.8585523850e+06"
"2017-03-25 16:00:00","1.6467640942e+07","5.6076428414e+06"
"2017-03-25 18:00:00","9.2740761395e+06","1.3074830665e+06"
"2017-03-25 20:00:00","3.8611996776e+06","1.3705640043e+06"
"2017-03-25 22:00:00","2.4860325158e+06","9.3668306964e+05"
"2017-03-26 00:00:00","1.3978239558e+06","5.4742905578e+05"
"2017-03-26 02:00:00","1.0920106890e+06","3.1035341109e+05"
"2017-03-26 04:00:00","1.2715489942e+06","5.4659794712e+05"
"2017-03-26 06:00:00","1.1133748224e+06","4.7643524915e+05"
"2017-03-26 08:00:00","3.7873487471e+06","2.6026998459e+06"
"2017-03-26 10:00:00","3.8827400645e+06","2.1507785852e+06"
"2017-03-26 12:00:00","1.5423639645e+06","4.6097660817e+05"
"2017-03-26 14:00:00","7.5573920089e+06","3.0036386392e+06"
"2017-03-26 16:00:00","2.3392069363e+06","7.9081672845e+05"
"2017-03-26 18:00:00","4.0560392951e+06","1.6085120275e+06"
"2017-03-26 20:00:00","2.9412171253e+06","1.9930377228e+06"
"2017-03-26 22:00:00","1.5969410184e+06","7.8650979094e+05"
"2017-03-27 00:00:00","1.0613228985e+06","4.6148507604e+05"
"2017-03-27 02:00:00","2.4419523159e+06","5.3022116637e+05"
"2017-03-27 04:00:00","1.2165582679e+06","6.5533895034e+05"
"2017-03-27 06:00:00","1.1415224399e+06","8.0461191435e+05"
"2017-03-27 08:00:00","3.1587248662e+07","1.8831507553e+07"
"2017-03-27 10:00:00","7.1695280335e+07","2.6940532250e+07"
"2017-03-27 12:00:00","5.4197388079e+07","4.3258272144e+07"
"2017-03-27 14:00:00","6.4788019367e+07","2.4762550642e+07"
"2017-03-27 16:00:00","6.0556163449e+07","3.6692601254e+07"
"2017-03-27 18:00:00","5.2746321947e+07","2.7509223326e+07"
"2017-03-27 20:00:00","4.7129464975e+07","2.7516398668e+07"
"2017-03-27 22:00:00","3.8962807392e+07","1.3579210269e+07"
"2017-03-28 00:00:00","2.1380739938e+06","1.2189701926e+06"
"2017-03-28 02:00:00","1.9508929453e+06","9.9326025185e+05"
"2017-03-28 04:00:00","1.8690071716e+06","1.1360854247e+06"
"2017-03-28 06:00:00","2.2298680838e+06","1.6653468088e+06"
"2017-03-28 08:00:00","3.0228049938e+07","1.7197511352e+07"
"2017-03-28 10:00:00","5.5038386374e+07","2.2798464996e+07"
"2017-03-28 12:00:00","5.0026743908e+07","3.3450691946e+07"
"2017-03-28 14:00:00","7.3206370586e+07","2.8515266343e+07"
"2017-03-28 16:00:00","7.3542952690e+07","3.9071968885e+07"
"2017-03-28 18:00:00","5.4539601014e+07","2.0802863218e+07"
"2017-03-28 20:00:00","5.4095367858e+07","2.4237817456e+07"
"2017-03-28 22:00:00","4.8768710826e+07","1.1542160082e+07"
"2017-03-29 00:00:00","3.3242481891e+06","2.6000594028e+06"
"2017-03-29 02:00:00","3.5387239515e+06","2.0606990648e+06"
"2017-03-29 04:00:00","2.8336746431e+06","1.8604187207e+06"
"2017-03-29 06:00:00","2.5555859573e+06","1.8530992140e+06"
"2017-03-29 08:00:00","2.9094279933e+07","8.3588714604e+06"
"2017-03-29 10:00:00","5.3746864278e+07","2.4477432463e+07"
"2017-03-29 12:00:00","6.2533197284e+07","3.3916405683e+07"
"2017-03-29 14:00:00","7.1115688659e+07","3.2853386205e+07"
"2017-03-29 16:00:00","6.5779814466e+07","2.2654189873e+07"
"2017-03-29 18:00:00","6.1504698061e+07","2.1736741324e+07"
"2017-03-29 20:00:00","6.4626338669e+07","2.5966395166e+07"
"2017-03-29 22:00:00","4.4399719047e+07","1.1118580200e+07"
"2017-03-30 00:00:00","2.6304063050e+06","1.2709465664e+06"
"2017-03-30 02:00:00","2.6681625090e+06","1.0240022859e+06"
"2017-03-30 04:00:00","3.0901186142e+06","8.9328898587e+05"
"2017-03-30 06:00:00","3.4432803612e+06","1.0942931674e+06"
"2017-03-30 08:00:00","3.9259463980e+07","9.0498772277e+06"
"2017-03-30 10:00:00","5.1301665069e+07","1.9630580753e+07"
"2017-03-30 12:00:00","5.7731113421e+07","3.5370062756e+07"
"2017-03-30 14:00:00","5.2892264416e+07","2.7521750742e+07"
"2017-03-30 16:00:00","5.7856876491e+07","2.7426897413e+07"
