"Title:","palomar - Traffic - Gi1/0/16"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","21"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","5.6609576296e+03","2.6869328185e+04"
"2017-03-12 22:00:00","5.5413351938e+03","2.5165019865e+04"
"2017-03-13 00:00:00","5.5276084768e+03","2.5067613684e+04"
"2017-03-13 02:00:00","5.5008152170e+03","2.5821898059e+04"
"2017-03-13 04:00:00","7.1798362780e+03","9.1914291225e+04"
"2017-03-13 06:00:00","5.4923549891e+03","2.6990925583e+04"
"2017-03-13 08:00:00","1.1062510840e+05","1.5102803832e+06"
"2017-03-13 10:00:00","4.9906171766e+05","6.2617877561e+06"
"2017-03-13 12:00:00","6.3496064730e+05","8.1256795376e+06"
"2017-03-13 14:00:00","9.3597735906e+05","9.3536761019e+06"
"2017-03-13 16:00:00","6.5509446389e+05","9.3048426894e+06"
"2017-03-13 18:00:00","3.2171262874e+05","3.7165773571e+06"
"2017-03-13 20:00:00","4.3298631114e+05","5.9735207798e+06"
"2017-03-13 22:00:00","2.6172905455e+05","1.4997238252e+06"
"2017-03-14 00:00:00","6.8472790572e+03","7.4396528283e+04"
"2017-03-14 02:00:00","6.2817254463e+03","3.6545794707e+04"
"2017-03-14 04:00:00","7.9233004278e+03","9.7826600879e+04"
"2017-03-14 06:00:00","6.2869864714e+03","3.5517283234e+04"
"2017-03-14 08:00:00","1.0246976310e+05","7.6563829132e+05"
"2017-03-14 10:00:00","2.7260119462e+05","3.8094518897e+06"
"2017-03-14 12:00:00","4.9982755669e+05","8.8167323473e+06"
"2017-03-14 14:00:00","6.5579216320e+05","7.0868045039e+06"
"2017-03-14 16:00:00","3.6617398653e+05","4.5342162039e+06"
"2017-03-14 18:00:00","4.0979560165e+05","5.0996086846e+06"
"2017-03-14 20:00:00","6.2059953868e+05","7.2319380585e+06"
"2017-03-14 22:00:00","1.9458261949e+05","1.1364111551e+06"
"2017-03-15 00:00:00","1.2892323175e+04","1.5788518112e+05"
"2017-03-15 02:00:00","6.6918842622e+03","5.7053775468e+04"
"2017-03-15 04:00:00","6.6953996370e+03","6.2148079081e+04"
"2017-03-15 06:00:00","7.0657565556e+03","4.0030526593e+04"
"2017-03-15 08:00:00","1.1874302808e+05","1.3782009142e+06"
"2017-03-15 10:00:00","3.7268931321e+05","4.4944469069e+06"
"2017-03-15 12:00:00","6.7547753481e+05","9.0091406176e+06"
"2017-03-15 14:00:00","6.3331075180e+05","5.6684886624e+06"
"2017-03-15 16:00:00","4.8407210283e+05","7.1246341011e+06"
"2017-03-15 18:00:00","4.4718694405e+05","8.4696280774e+06"
"2017-03-15 20:00:00","5.5473156994e+05","5.6604311719e+06"
"2017-03-15 22:00:00","1.2463545778e+05","1.8966560541e+06"
"2017-03-16 00:00:00","6.7531044905e+03","6.8213500225e+04"
"2017-03-16 02:00:00","6.5210883815e+03","4.6686011484e+04"
"2017-03-16 04:00:00","6.7396342714e+03","6.7039228161e+04"
"2017-03-16 06:00:00","6.5440576519e+03","5.0712986398e+04"
"2017-03-16 08:00:00","5.8087865782e+04","7.9739138839e+05"
"2017-03-16 10:00:00","4.6186315553e+05","6.0347698525e+06"
"2017-03-16 12:00:00","8.1547320327e+05","1.0344376281e+07"
"2017-03-16 14:00:00","8.2925160038e+05","7.7218949775e+06"
"2017-03-16 16:00:00","4.9470821246e+05","5.5628903347e+06"
"2017-03-16 18:00:00","4.9636921404e+05","8.7238817181e+06"
"2017-03-16 20:00:00","8.8212155076e+05","8.7619864381e+06"
"2017-03-16 22:00:00","1.3664555644e+05","1.3898035701e+06"
"2017-03-17 00:00:00","7.7810276143e+03","1.1293412376e+05"
"2017-03-17 02:00:00","6.6273682467e+03","6.9880651207e+04"
"2017-03-17 04:00:00","6.5158247311e+03","6.0014992498e+04"
"2017-03-17 06:00:00","6.7389493111e+03","5.0403490659e+04"
"2017-03-17 08:00:00","1.2330784196e+05","1.2897563985e+06"
"2017-03-17 10:00:00","3.4486655376e+05","4.6273799984e+06"
"2017-03-17 12:00:00","5.2683427240e+05","7.1392428537e+06"
"2017-03-17 14:00:00","6.2687351439e+05","7.4478408136e+06"
"2017-03-17 16:00:00","3.8143453716e+05","6.3725611294e+06"
"2017-03-17 18:00:00","2.9424813533e+05","4.6468845024e+06"
"2017-03-17 20:00:00","6.2897577125e+05","8.0786226135e+06"
"2017-03-17 22:00:00","1.3290086439e+05","1.8505012825e+06"
"2017-03-18 00:00:00","9.1387563071e+03","1.0970816989e+05"
"2017-03-18 02:00:00","7.1131348199e+03","5.8159273280e+04"
"2017-03-18 04:00:00","8.4694909689e+03","1.4297456072e+05"
"2017-03-18 06:00:00","6.9281001571e+03","5.5792365384e+04"
"2017-03-18 08:00:00","8.2692127972e+03","1.2921221925e+05"
"2017-03-18 10:00:00","1.3919947333e+05","1.4388438245e+06"
"2017-03-18 12:00:00","2.5537024058e+05","2.8837284953e+06"
"2017-03-18 14:00:00","2.5801863573e+05","2.1659852497e+06"
"2017-03-18 16:00:00","5.1680479417e+04","5.1809355008e+05"
"2017-03-18 18:00:00","6.5964623292e+03","4.6035374701e+04"
"2017-03-18 20:00:00","6.5805541686e+03","5.7857710199e+04"
"2017-03-18 22:00:00","6.5988282593e+03","6.0917504615e+04"
"2017-03-19 00:00:00","7.2835556148e+03","9.2064481148e+04"
"2017-03-19 02:00:00","6.1808917852e+03","3.8185222541e+04"
"2017-03-19 04:00:00","6.5706466359e+03","6.0141172850e+04"
"2017-03-19 06:00:00","6.3023132853e+03","4.5871865467e+04"
"2017-03-19 08:00:00","6.2103718088e+03","3.9361575050e+04"
"2017-03-19 10:00:00","6.3938447804e+03","5.6831776504e+04"
"2017-03-19 12:00:00","6.3783911340e+03","5.2497781892e+04"
"2017-03-19 14:00:00","6.4867193185e+03","5.7207328852e+04"
"2017-03-19 16:00:00","6.7273400667e+03","9.8487300015e+04"
"2017-03-19 18:00:00","6.3312993633e+03","7.7172582346e+04"
"2017-03-19 20:00:00","6.4350839688e+03","5.7716924797e+04"
"2017-03-19 22:00:00","6.1534804605e+03","3.6991715204e+04"
"2017-03-20 00:00:00","6.4841722519e+03","6.1760552926e+04"
"2017-03-20 02:00:00","6.2737250901e+03","4.3768110524e+04"
"2017-03-20 04:00:00","6.3925092654e+03","5.5789505153e+04"
"2017-03-20 06:00:00","6.5427215482e+03","6.7092410427e+04"
"2017-03-20 08:00:00","6.4530374815e+03","5.6875686289e+04"
"2017-03-20 10:00:00","6.6813987111e+03","8.3216440979e+04"
"2017-03-20 12:00:00","6.4026596667e+03","5.5689780414e+04"
"2017-03-20 14:00:00","6.4623639926e+03","5.6000784815e+04"
"2017-03-20 16:00:00","6.2173097185e+03","3.7451014778e+04"
"2017-03-20 18:00:00","6.5561889704e+03","8.1462145822e+04"
"2017-03-20 20:00:00","6.4853852783e+03","9.2149022955e+04"
"2017-03-20 22:00:00","6.2332505094e+03","4.2226924205e+04"
"2017-03-21 00:00:00","6.2908555086e+03","4.8977776003e+04"
"2017-03-21 02:00:00","6.5843361230e+03","6.8688859722e+04"
"2017-03-21 04:00:00","6.4627909881e+03","6.1601599722e+04"
"2017-03-21 06:00:00","6.2258816661e+03","4.0878133515e+04"
"2017-03-21 08:00:00","9.6611274549e+04","1.4905204430e+06"
"2017-03-21 10:00:00","4.0639665815e+05","7.3021165629e+06"
"2017-03-21 12:00:00","7.4760581397e+05","1.1872872306e+07"
"2017-03-21 14:00:00","7.0695094469e+05","9.1894214438e+06"
"2017-03-21 16:00:00","1.1811827011e+06","5.3388941569e+06"
"2017-03-21 18:00:00","3.7415215696e+05","4.6773861243e+06"
"2017-03-21 20:00:00","5.5177814998e+05","5.1061135692e+06"
"2017-03-21 22:00:00","2.4673628767e+05","3.7880815437e+06"
"2017-03-22 00:00:00","1.4143964296e+04","1.0945275200e+05"
"2017-03-22 02:00:00","8.6768363054e+03","6.7500616223e+04"
"2017-03-22 04:00:00","7.4788836132e+03","8.8506105791e+04"
"2017-03-22 06:00:00","6.8568128963e+03","4.6168512074e+04"
"2017-03-22 08:00:00","4.9447306077e+04","6.0107038357e+05"
"2017-03-22 10:00:00","2.0157540250e+05","2.6226167665e+06"
"2017-03-22 12:00:00","5.1291775833e+05","8.1477445932e+06"
"2017-03-22 14:00:00","5.6800736530e+05","6.9748027519e+06"
"2017-03-22 16:00:00","4.7634703649e+05","4.1367414939e+06"
"2017-03-22 18:00:00","4.4630587298e+05","4.4300406345e+06"
"2017-03-22 20:00:00","9.1035886593e+05","5.7418114817e+06"
"2017-03-22 22:00:00","1.4726002323e+05","1.9981294810e+06"
"2017-03-23 00:00:00","7.1875305068e+03","8.4108569221e+04"
"2017-03-23 02:00:00","6.4934669037e+03","3.6882962785e+04"
"2017-03-23 04:00:00","6.5443673833e+03","3.7694565597e+04"
"2017-03-23 06:00:00","1.7006245854e+04","2.2578281859e+05"
"2017-03-23 08:00:00","9.2608678431e+04","5.6862985385e+05"
"2017-03-23 10:00:00","1.6451439326e+05","2.6553690033e+06"
"2017-03-23 12:00:00","4.1727560011e+05","5.7430182970e+06"
"2017-03-23 14:00:00","5.3293991081e+05","8.7089856275e+06"
"2017-03-23 16:00:00","5.0113271090e+05","6.2617979177e+06"
"2017-03-23 18:00:00","4.7300141350e+05","6.3736702656e+06"
"2017-03-23 20:00:00","4.8026504260e+05","6.4627990788e+06"
"2017-03-23 22:00:00","2.2494214775e+05","2.3408278215e+06"
"2017-03-24 00:00:00","7.3854179208e+03","6.1692566545e+04"
"2017-03-24 02:00:00","6.5616151338e+03","4.1198354730e+04"
"2017-03-24 04:00:00","6.8450519255e+03","6.8094074004e+04"
"2017-03-24 06:00:00","6.4978121120e+03","3.9435051725e+04"
"2017-03-24 08:00:00","1.6710439538e+05","6.6909366730e+05"
"2017-03-24 10:00:00","2.8419350984e+05","4.0780258567e+06"
"2017-03-24 12:00:00","6.4222688464e+05","7.8725131776e+06"
"2017-03-24 14:00:00","7.0183236150e+05","7.8529849634e+06"
"2017-03-24 16:00:00","4.7926420343e+05","4.7189571429e+06"
"2017-03-24 18:00:00","5.1605824683e+05","5.7264260106e+06"
"2017-03-24 20:00:00","7.3145015799e+05","9.6592241898e+06"
"2017-03-24 22:00:00","2.7105167247e+05","3.1920547538e+06"
"2017-03-25 00:00:00","7.4296145958e+03","5.8540062540e+04"
"2017-03-25 02:00:00","6.6579627023e+03","3.6622674324e+04"
"2017-03-25 04:00:00","6.9137835832e+03","5.8196378446e+04"
"2017-03-25 06:00:00","6.7278894852e+03","3.9873817244e+04"
"2017-03-25 08:00:00","3.8573512848e+04","4.9375315415e+05"
"2017-03-25 10:00:00","1.6402975631e+05","1.2934431986e+06"
"2017-03-25 12:00:00","2.3791450434e+05","2.3045739418e+06"
"2017-03-25 14:00:00","2.3456616265e+05","2.0840876617e+06"
"2017-03-25 16:00:00","4.3955924601e+04","4.5369280821e+05"
"2017-03-25 18:00:00","6.5370329394e+04","1.2970442749e+05"
"2017-03-25 20:00:00","6.9481065143e+03","5.7215601130e+04"
"2017-03-25 22:00:00","7.0616003138e+03","6.6404026794e+04"
"2017-03-26 00:00:00","6.9752609185e+03","5.9209358941e+04"
"2017-03-26 02:00:00","6.7555835571e+03","3.4100661035e+04"
"2017-03-26 04:00:00","7.1289316321e+03","6.3041186564e+04"
"2017-03-26 06:00:00","6.9250589294e+03","5.5030264091e+04"
"2017-03-26 08:00:00","6.9284711661e+03","5.4570910922e+04"
"2017-03-26 10:00:00","7.0224941228e+03","6.3740269485e+04"
"2017-03-26 12:00:00","6.5949128074e+03","3.0418091800e+04"
"2017-03-26 14:00:00","7.1408974815e+03","7.8253058593e+04"
"2017-03-26 16:00:00","6.9772244783e+03","3.9400079959e+04"
"2017-03-26 18:00:00","7.1576877213e+03","5.2191924235e+04"
"2017-03-26 20:00:00","7.0368665930e+03","5.8934381199e+04"
"2017-03-26 22:00:00","7.1133098296e+03","5.7654036067e+04"
"2017-03-27 00:00:00","6.7777756296e+03","7.2221371667e+04"
"2017-03-27 02:00:00","6.6558573630e+03","5.7715025970e+04"
"2017-03-27 04:00:00","7.0066257823e+03","6.1935707190e+04"
"2017-03-27 06:00:00","6.9437394409e+03","6.1043491435e+04"
"2017-03-27 08:00:00","1.5415903633e+05","9.2553269903e+05"
"2017-03-27 10:00:00","4.8304374140e+05","4.8365320473e+06"
"2017-03-27 12:00:00","9.1854936701e+05","1.2503670569e+07"
"2017-03-27 14:00:00","7.1314064919e+05","5.7182824117e+06"
"2017-03-27 16:00:00","7.8298130725e+05","1.3018799436e+07"
"2017-03-27 18:00:00","4.4534725551e+05","5.0475043866e+06"
"2017-03-27 20:00:00","3.5949493920e+05","3.9893477884e+06"
"2017-03-27 22:00:00","6.8605131027e+05","3.2964834558e+06"
"2017-03-28 00:00:00","7.5619896370e+03","6.0945019252e+04"
"2017-03-28 02:00:00","6.8758377815e+03","6.2962289237e+04"
"2017-03-28 04:00:00","7.1652587370e+03","8.6706969741e+04"
"2017-03-28 06:00:00","7.3909136069e+03","8.3162537002e+04"
"2017-03-28 08:00:00","1.8137844372e+05","1.0292216917e+06"
"2017-03-28 10:00:00","2.7215466607e+05","2.9112874370e+06"
"2017-03-28 12:00:00","5.3889896275e+05","5.9372335638e+06"
"2017-03-28 14:00:00","9.5608662003e+05","7.2199314314e+06"
"2017-03-28 16:00:00","6.0909461712e+05","3.8555607142e+06"
"2017-03-28 18:00:00","3.1396867555e+05","3.9183207152e+06"
"2017-03-28 20:00:00","4.5330932242e+05","5.6617492714e+06"
"2017-03-28 22:00:00","2.5126826123e+05","1.8208736902e+06"
"2017-03-29 00:00:00","7.6973190587e+03","4.8501344585e+04"
"2017-03-29 02:00:00","6.4732881691e+03","3.3521746142e+04"
"2017-03-29 04:00:00","6.6451072066e+03","4.6415148963e+04"
"2017-03-29 06:00:00","6.7856192607e+03","5.0466866770e+04"
"2017-03-29 08:00:00","6.8977601998e+04","4.8520371281e+05"
"2017-03-29 10:00:00","1.1064589781e+06","2.7862985000e+06"
"2017-03-29 12:00:00","1.0186523915e+06","7.7172741495e+06"
"2017-03-29 14:00:00","7.0007040122e+05","7.7789290054e+06"
"2017-03-29 16:00:00","6.7218033546e+05","9.1885240725e+06"
"2017-03-29 18:00:00","3.4701726183e+05","3.5309563799e+06"
"2017-03-29 20:00:00","6.8392303820e+05","7.1125594952e+06"
"2017-03-29 22:00:00","1.8353260483e+05","1.1873797116e+06"
"2017-03-30 00:00:00","8.6583213006e+03","4.5215540270e+04"
"2017-03-30 02:00:00","6.7891123821e+03","4.6620742012e+04"
"2017-03-30 04:00:00","6.6259704534e+03","3.6714653865e+04"
"2017-03-30 06:00:00","6.7716826238e+03","4.2427260760e+04"
"2017-03-30 08:00:00","7.7345758852e+04","4.3602027564e+05"
"2017-03-30 10:00:00","3.0804024178e+05","5.0855539486e+06"
"2017-03-30 12:00:00","5.0318416498e+05","7.2638973595e+06"
"2017-03-30 14:00:00","8.5073147422e+05","7.4706186676e+06"
"2017-03-30 16:00:00","1.9181716268e+06","4.8433992396e+06"
"2017-03-30 18:00:00","4.0791748076e+05","4.5651034739e+06"
"2017-03-30 20:00:00","6.0888940908e+05","7.5514551927e+06"
"2017-03-30 22:00:00","1.7932541454e+05","1.2285014278e+06"
"2017-03-31 00:00:00","9.7627168814e+03","6.8373055123e+04"
"2017-03-31 02:00:00","9.3824896695e+03","5.5596167654e+04"
"2017-03-31 04:00:00","9.3374150121e+03","5.6949941383e+04"
"2017-03-31 06:00:00","9.4853028148e+03","6.0140542822e+04"
"2017-03-31 08:00:00","4.0686506536e+05","7.3276675561e+05"
"2017-03-31 10:00:00","3.8320165104e+05","3.5518784563e+06"
"2017-03-31 12:00:00","5.5393170114e+05","6.2857999504e+06"
"2017-03-31 14:00:00","8.1576631018e+05","9.4120941532e+06"
"2017-03-31 16:00:00","3.7381955289e+05","3.5495037001e+06"
"2017-03-31 18:00:00","3.6850464740e+05","6.1956539646e+06"
"2017-03-31 20:00:00","7.9864681919e+05","5.0389095876e+06"
"2017-03-31 22:00:00","1.5649813958e+05","1.7442988684e+06"
"2017-04-01 00:00:00","7.4862853714e+03","3.0416647320e+04"
"2017-04-01 02:00:00","6.7065874063e+03","3.3281060488e+04"
"2017-04-01 04:00:00","6.7863468148e+03","4.2924532748e+04"
"2017-04-01 06:00:00","6.6841038220e+03","3.6967580953e+04"
"2017-04-01 08:00:00","7.4436174865e+03","3.5929814091e+04"
"2017-04-01 10:00:00","8.6802287231e+04","9.7693039006e+05"
"2017-04-01 12:00:00","8.4230791386e+04","7.6154433643e+05"
"2017-04-01 14:00:00","1.7443751776e+05","1.4863243210e+06"
"2017-04-01 16:00:00","8.3987924846e+04","2.4897422068e+05"
"2017-04-01 18:00:00","1.2802888453e+04","1.2387676705e+05"
"2017-04-01 20:00:00","6.7178628246e+03","3.2039007310e+04"
"2017-04-01 22:00:00","6.7901637937e+03","3.7888116038e+04"
"2017-04-02 00:00:00","6.7902239287e+03","3.8903128584e+04"
"2017-04-02 03:00:00","6.7825992470e+03","3.9926327257e+04"
"2017-04-02 05:00:00","6.7993539572e+03","3.9105901499e+04"
"2017-04-02 07:00:00","6.7943442177e+03","3.5254783968e+04"
"2017-04-02 09:00:00","6.8732350222e+03","3.7215939911e+04"
"2017-04-02 11:00:00","6.9955912074e+03","5.4284820348e+04"
"2017-04-02 13:00:00","6.6593480815e+03","3.1673614074e+04"
"2017-04-02 15:00:00","6.7430596846e+03","3.2300095253e+04"
"2017-04-02 17:00:00","6.5999480191e+03","2.8002468688e+04"
"2017-04-02 19:00:00","6.8914209156e+03","3.6426178694e+04"
"2017-04-02 21:00:00","6.8375934770e+03","4.1268957454e+04"
"2017-04-02 23:00:00","6.7559179111e+03","4.0004168133e+04"
"2017-04-03 01:00:00","6.8801463228e+03","6.7558095917e+04"
"2017-04-03 03:00:00","6.7741236975e+03","6.5449711171e+04"
"2017-04-03 05:00:00","6.9193182832e+03","4.0897804515e+04"
