"Title:","palomar - Traffic - Gi1/0/19"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","24"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","2.5418859926e+03","2.1478913696e+04"
"2017-03-12 22:00:00","2.6302499111e+03","2.0820665999e+04"
"2017-03-13 00:00:00","2.5426094759e+03","2.0644981847e+04"
"2017-03-13 02:00:00","2.5313796917e+03","2.1403452910e+04"
"2017-03-13 04:00:00","2.5468113567e+03","2.1241055392e+04"
"2017-03-13 06:00:00","2.4891210513e+03","2.2146934756e+04"
"2017-03-13 08:00:00","2.0778639695e+05","5.0159911028e+05"
"2017-03-13 10:00:00","2.3073150858e+05","2.8034913159e+06"
"2017-03-13 12:00:00","3.8516991177e+05","6.9302038947e+06"
"2017-03-13 14:00:00","3.0802249702e+05","3.9864783285e+06"
"2017-03-13 16:00:00","3.3969826540e+05","2.9085799294e+06"
"2017-03-13 18:00:00","2.6388095249e+05","2.4450367091e+06"
"2017-03-13 20:00:00","8.3538625769e+04","8.6784730506e+05"
"2017-03-13 22:00:00","6.7701607443e+04","6.3072956108e+05"
"2017-03-14 00:00:00","2.7860012085e+03","3.5116205581e+04"
"2017-03-14 02:00:00","2.5481535645e+03","2.7566128092e+04"
"2017-03-14 04:00:00","2.5228981984e+03","2.7293810604e+04"
"2017-03-14 06:00:00","3.2387684904e+03","2.6876597583e+04"
"2017-03-14 08:00:00","4.4974537397e+05","3.2933150713e+05"
"2017-03-14 10:00:00","3.1779575855e+05","3.5101590342e+06"
"2017-03-14 12:00:00","3.7903667353e+05","6.8493396408e+06"
"2017-03-14 14:00:00","3.2111172891e+05","3.2515750192e+06"
"2017-03-14 16:00:00","3.0246948434e+05","2.3241576910e+06"
"2017-03-14 18:00:00","3.3534189116e+05","3.1562328392e+06"
"2017-03-14 20:00:00","8.3716285312e+04","1.0574039985e+06"
"2017-03-14 22:00:00","5.0032183993e+04","7.4146894070e+05"
"2017-03-15 00:00:00","7.4295351188e+03","3.1009962474e+04"
"2017-03-15 02:00:00","2.5178274071e+03","2.4039804296e+04"
"2017-03-15 04:00:00","2.5139646815e+03","2.6108479504e+04"
"2017-03-15 06:00:00","2.5178450222e+03","2.5000755526e+04"
"2017-03-15 08:00:00","1.3580766721e+05","1.0655360176e+06"
"2017-03-15 10:00:00","4.8092226032e+05","5.4814592979e+06"
"2017-03-15 12:00:00","4.0182351628e+05","5.2222859201e+06"
"2017-03-15 14:00:00","3.3773349126e+05","2.9485524846e+06"
"2017-03-15 16:00:00","1.0104870082e+06","2.9822329844e+06"
"2017-03-15 18:00:00","3.2388323889e+05","3.0374524515e+06"
"2017-03-15 20:00:00","1.9490293864e+05","1.3435181184e+06"
"2017-03-15 22:00:00","5.4301981850e+04","7.5229679086e+05"
"2017-03-16 00:00:00","7.3622493835e+03","3.0338123568e+04"
"2017-03-16 02:00:00","2.5445543153e+03","2.6381780880e+04"
"2017-03-16 04:00:00","2.5705797921e+03","2.6529970249e+04"
"2017-03-16 06:00:00","2.5668729643e+03","2.8323960458e+04"
"2017-03-16 08:00:00","5.7129153014e+04","8.7251540013e+05"
"2017-03-16 10:00:00","2.7659735641e+05","3.3080365253e+06"
"2017-03-16 12:00:00","4.1739819845e+05","4.2229080162e+06"
"2017-03-16 14:00:00","1.1622107620e+06","4.6809144807e+06"
"2017-03-16 16:00:00","1.1095796344e+06","3.0273828936e+06"
"2017-03-16 18:00:00","2.0633142992e+05","2.0006132465e+06"
"2017-03-16 20:00:00","9.7225098074e+04","2.1938668960e+06"
"2017-03-16 22:00:00","3.2089223283e+04","5.2648785331e+05"
"2017-03-17 00:00:00","2.7556944890e+03","2.9268694939e+04"
"2017-03-17 02:00:00","2.5276266231e+03","2.8010948220e+04"
"2017-03-17 04:00:00","2.5061802884e+03","2.8915887802e+04"
"2017-03-17 06:00:00","2.5070817481e+03","2.8437736556e+04"
"2017-03-17 08:00:00","9.5861102126e+04","2.5476000593e+05"
"2017-03-17 10:00:00","1.7398906953e+05","3.0929117346e+06"
"2017-03-17 12:00:00","3.1902061521e+05","4.9174700095e+06"
"2017-03-17 14:00:00","3.9212249893e+05","5.0212128224e+06"
"2017-03-17 16:00:00","5.7228390927e+05","3.2932219782e+06"
"2017-03-17 18:00:00","3.9439316831e+05","2.2364917936e+06"
"2017-03-17 20:00:00","1.4679927390e+05","8.8146182752e+05"
"2017-03-17 22:00:00","2.7635830395e+04","4.4375648210e+05"
"2017-03-18 00:00:00","5.7549683314e+03","3.4140960915e+04"
"2017-03-18 02:00:00","2.4282110149e+03","2.6607429592e+04"
"2017-03-18 04:00:00","2.4095160086e+03","2.7867590426e+04"
"2017-03-18 06:00:00","2.4123301099e+03","2.8188118226e+04"
"2017-03-18 08:00:00","1.4733955851e+04","1.7513749913e+05"
"2017-03-18 10:00:00","2.4846213564e+04","2.6637231720e+05"
"2017-03-18 12:00:00","1.2978856075e+06","4.8767564194e+05"
"2017-03-18 14:00:00","1.3429297425e+04","1.7735320814e+05"
"2017-03-18 16:00:00","4.3424053894e+03","4.5197277043e+04"
"2017-03-18 18:00:00","2.1469448618e+03","3.0013531743e+04"
"2017-03-18 20:00:00","2.1081473314e+03","2.4839094104e+04"
"2017-03-18 22:00:00","2.1199579185e+03","2.5472638281e+04"
"2017-03-19 00:00:00","2.1257819778e+03","2.5304678096e+04"
"2017-03-19 02:00:00","2.1045102444e+03","2.5489279156e+04"
"2017-03-19 04:00:00","2.1236488215e+03","2.6161318225e+04"
"2017-03-19 06:00:00","2.1228232743e+03","2.5492411089e+04"
"2017-03-19 08:00:00","2.1561469657e+03","2.5650021639e+04"
"2017-03-19 10:00:00","2.1172391251e+03","2.5757874441e+04"
"2017-03-19 12:00:00","2.3376367616e+03","2.5162930102e+04"
"2017-03-19 14:00:00","2.2362174889e+03","2.4838005156e+04"
"2017-03-19 16:00:00","2.1335641185e+03","4.3503766919e+04"
"2017-03-19 18:00:00","2.1185771429e+03","5.8819288716e+04"
"2017-03-19 20:00:00","2.1247584838e+03","2.4616818164e+04"
"2017-03-19 22:00:00","2.2371187214e+03","2.4872983623e+04"
"2017-03-20 00:00:00","2.1211701037e+03","2.4484378207e+04"
"2017-03-20 02:00:00","2.1648825539e+03","2.4488638046e+04"
"2017-03-20 04:00:00","2.1689629827e+03","2.6702006032e+04"
"2017-03-20 06:00:00","2.2213898709e+03","2.7379236167e+04"
"2017-03-20 08:00:00","2.3991113556e+03","2.7069013363e+04"
"2017-03-20 10:00:00","2.1007955899e+03","2.6669436985e+04"
"2017-03-20 12:00:00","2.1142192323e+03","2.4785833134e+04"
"2017-03-20 14:00:00","2.1065509704e+03","2.4717866067e+04"
"2017-03-20 16:00:00","2.1285237111e+03","2.4717822741e+04"
"2017-03-20 18:00:00","2.1124600889e+03","4.7577108689e+04"
"2017-03-20 20:00:00","2.2099309787e+03","5.5677847684e+04"
"2017-03-20 22:00:00","2.1289320672e+03","2.8263686475e+04"
"2017-03-21 00:00:00","2.1356156801e+03","2.8279922234e+04"
"2017-03-21 02:00:00","2.1274318319e+03","2.7964381963e+04"
"2017-03-21 04:00:00","2.1294565273e+03","2.6617654226e+04"
"2017-03-21 06:00:00","2.1377081091e+03","2.8198434921e+04"
"2017-03-21 08:00:00","1.1449901084e+05","5.6509612495e+05"
"2017-03-21 10:00:00","3.8611798989e+05","3.0332043785e+06"
"2017-03-21 12:00:00","2.9532846113e+05","3.9593803914e+06"
"2017-03-21 14:00:00","3.1994879899e+05","3.4948387159e+06"
"2017-03-21 16:00:00","1.3458505275e+06","5.0927580432e+06"
