"Title:","palomar - Traffic - Gi1/0/10"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","15"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","1.0645069230e+04","4.7583580289e+04"
"2017-03-12 22:00:00","9.0281933623e+03","3.6605536332e+04"
"2017-03-13 00:00:00","1.2345645956e+04","1.8329625316e+05"
"2017-03-13 02:00:00","8.9413166122e+03","3.7099169959e+04"
"2017-03-13 04:00:00","9.2145433989e+03","4.7445894394e+04"
"2017-03-13 06:00:00","9.2635642488e+03","3.8007469051e+04"
"2017-03-13 08:00:00","2.8134070504e+05","3.4080467274e+06"
"2017-03-13 10:00:00","4.1011740333e+05","3.4353905081e+06"
"2017-03-13 12:00:00","5.4103495282e+05","4.9826747287e+06"
"2017-03-13 14:00:00","4.2886883328e+05","4.9512226350e+06"
"2017-03-13 16:00:00","2.8408704159e+05","3.1745727127e+06"
"2017-03-13 18:00:00","3.9562746353e+05","3.9459781227e+06"
"2017-03-13 20:00:00","4.2335495400e+05","6.3445465958e+06"
"2017-03-13 22:00:00","2.8488701907e+05","2.8697287159e+06"
"2017-03-14 00:00:00","1.0335734020e+04","7.2225060075e+04"
"2017-03-14 02:00:00","9.0815635473e+03","3.3826988862e+04"
"2017-03-14 04:00:00","8.6996284675e+03","3.2894890612e+04"
"2017-03-14 06:00:00","9.4625748474e+03","4.0204308904e+04"
"2017-03-14 08:00:00","2.5172945970e+05","1.8377036072e+06"
"2017-03-14 10:00:00","3.1239428824e+05","3.0180784368e+06"
"2017-03-14 12:00:00","6.8669637468e+05","9.5634885951e+06"
"2017-03-14 14:00:00","1.1480367259e+06","1.8973693256e+07"
"2017-03-14 16:00:00","1.0861943022e+06","1.0969659988e+07"
"2017-03-14 18:00:00","9.0338203460e+05","8.9131170345e+06"
"2017-03-14 20:00:00","8.1521966778e+05","1.1198862662e+07"
"2017-03-14 22:00:00","3.9795715607e+05","5.4223098144e+06"
"2017-03-15 00:00:00","2.9401211490e+04","8.3307890530e+05"
"2017-03-15 02:00:00","2.1006925007e+04","4.3753723632e+05"
"2017-03-15 04:00:00","2.3083943311e+04","3.4496300825e+05"
"2017-03-15 06:00:00","1.9333558000e+04","3.5534406154e+05"
"2017-03-15 08:00:00","2.0390075350e+05","1.8858478662e+06"
"2017-03-15 10:00:00","4.4130401224e+05","7.3302989948e+06"
"2017-03-15 12:00:00","5.2645424755e+05","5.4767338297e+06"
"2017-03-15 14:00:00","7.4320379606e+05","8.4680791220e+06"
"2017-03-15 16:00:00","3.7945274650e+05","6.6066255194e+06"
"2017-03-15 18:00:00","6.1890678016e+05","1.1246538137e+07"
"2017-03-15 20:00:00","5.7380755386e+05","8.6173758139e+06"
"2017-03-15 22:00:00","4.0172415432e+05","5.3946990590e+06"
"2017-03-16 00:00:00","2.1068419432e+04","4.7263515317e+05"
"2017-03-16 02:00:00","1.9028069845e+04","3.6784921543e+05"
"2017-03-16 04:00:00","2.0139101844e+04","4.2792917389e+05"
"2017-03-16 06:00:00","1.9201714105e+04","3.7659261048e+05"
"2017-03-16 08:00:00","3.1742249137e+05","2.6665406148e+06"
"2017-03-16 10:00:00","3.4751768031e+05","3.8970611464e+06"
"2017-03-16 12:00:00","6.0637658971e+05","7.3430085061e+06"
"2017-03-16 14:00:00","7.8970664576e+05","7.0177908021e+06"
"2017-03-16 16:00:00","4.3969622339e+05","4.2470089084e+06"
"2017-03-16 18:00:00","5.8004630602e+05","8.0822327398e+06"
"2017-03-16 20:00:00","8.2844387013e+05","1.1990449445e+07"
"2017-03-16 22:00:00","4.5865948105e+05","7.0491691245e+06"
"2017-03-17 00:00:00","2.2185670089e+04","2.0976394520e+05"
"2017-03-17 02:00:00","6.6691204591e+04","2.4971230571e+05"
"2017-03-17 04:00:00","1.0798993724e+05","8.1773466809e+05"
"2017-03-17 06:00:00","1.1823565879e+05","2.2926386959e+05"
"2017-03-17 08:00:00","2.5216959084e+05","1.8743925185e+06"
"2017-03-17 10:00:00","4.5869416162e+05","3.6143298755e+06"
"2017-03-17 12:00:00","7.4105005884e+05","7.1482719484e+06"
"2017-03-17 14:00:00","8.0231982331e+05","6.9199667424e+06"
