"Title:","palomar - Traffic - Gi1/0/23"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","28"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","1.7482357541e+04","6.2629930859e+04"
"2017-03-12 22:00:00","1.9255445482e+04","3.8716703674e+04"
"2017-03-13 00:00:00","1.8489090332e+04","1.1627259668e+05"
"2017-03-13 02:00:00","1.4921358118e+04","5.3279730296e+04"
"2017-03-13 04:00:00","1.7022152949e+04","1.0423875645e+05"
"2017-03-13 06:00:00","1.7142116632e+04","1.0832582774e+05"
"2017-03-13 08:00:00","1.5964558414e+04","8.3807863456e+04"
"2017-03-13 10:00:00","1.9747812700e+05","5.1939361927e+06"
"2017-03-13 12:00:00","7.6653061547e+05","1.7393921136e+07"
"2017-03-13 14:00:00","1.0544282356e+06","1.8008576601e+07"
"2017-03-13 16:00:00","1.1038118573e+06","1.5659620922e+07"
"2017-03-13 18:00:00","6.3785361406e+05","9.6732948115e+06"
"2017-03-13 20:00:00","5.3262241520e+05","1.1520961847e+07"
"2017-03-13 22:00:00","1.0338960953e+05","1.5447923751e+06"
"2017-03-14 00:00:00","1.6807173472e+04","1.2290500411e+05"
"2017-03-14 02:00:00","1.1333534350e+04","8.9878792373e+04"
"2017-03-14 04:00:00","8.6702450060e+03","5.0682971338e+04"
"2017-03-14 06:00:00","8.6247926795e+03","6.3395312416e+04"
"2017-03-14 08:00:00","1.1662740683e+04","1.5139606966e+05"
"2017-03-14 10:00:00","1.7885897914e+05","4.4410659575e+06"
"2017-03-14 12:00:00","7.4388192160e+05","1.0896461416e+07"
"2017-03-14 14:00:00","6.8757733693e+05","1.5595674667e+07"
"2017-03-14 16:00:00","8.2203982044e+05","1.8820301615e+07"
"2017-03-14 18:00:00","1.0368925268e+06","1.2884142464e+07"
"2017-03-14 20:00:00","5.3090356307e+05","1.0249749890e+07"
"2017-03-14 22:00:00","6.9235862114e+05","4.0534696034e+06"
"2017-03-15 00:00:00","3.9017475708e+04","6.7857554715e+05"
"2017-03-15 02:00:00","3.0300856922e+04","8.3493271837e+05"
"2017-03-15 04:00:00","8.9939791778e+03","1.0622448710e+05"
"2017-03-15 06:00:00","8.4423238222e+03","7.3696922867e+04"
"2017-03-15 08:00:00","9.9617642963e+03","1.1042509873e+05"
"2017-03-15 10:00:00","1.7761368301e+05","4.1665012785e+06"
"2017-03-15 12:00:00","8.5449937412e+05","2.0559713285e+07"
"2017-03-15 14:00:00","1.5967551987e+06","1.8519294007e+07"
"2017-03-15 16:00:00","6.2225706573e+05","1.4630780541e+07"
"2017-03-15 18:00:00","9.4582956627e+05","1.0830738201e+07"
"2017-03-15 20:00:00","5.7669827955e+05","1.2537063594e+07"
"2017-03-15 22:00:00","9.6228378626e+04","1.4195072590e+06"
"2017-03-16 00:00:00","1.8610245905e+04","1.1273703078e+05"
"2017-03-16 02:00:00","1.6574569289e+04","2.7491559480e+05"
"2017-03-16 04:00:00","1.6005758832e+04","2.3194510526e+05"
"2017-03-16 06:00:00","1.0641426925e+04","8.4193212649e+04"
"2017-03-16 08:00:00","1.1489628959e+04","1.2066572575e+05"
"2017-03-16 10:00:00","1.3743925603e+05","3.7834645879e+06"
"2017-03-16 12:00:00","5.7710592124e+05","8.5659422013e+06"
"2017-03-16 14:00:00","8.9672486401e+05","1.3177522980e+07"
"2017-03-16 16:00:00","6.8783179449e+05","1.1997223523e+07"
"2017-03-16 18:00:00","5.1277782025e+05","1.2349315822e+07"
"2017-03-16 20:00:00","8.0854240715e+05","1.6161150482e+07"
"2017-03-16 22:00:00","1.2845927644e+05","1.8633718292e+06"
"2017-03-17 00:00:00","2.1964348030e+04","3.4364640557e+05"
"2017-03-17 02:00:00","1.2173670726e+04","1.2309388781e+05"
"2017-03-17 04:00:00","3.1644570734e+04","5.8493845978e+05"
"2017-03-17 06:00:00","1.4455571141e+04","9.8004512481e+04"
"2017-03-17 08:00:00","1.6453277407e+04","1.1398726259e+05"
"2017-03-17 10:00:00","2.4013416923e+05","6.4145636146e+06"
"2017-03-17 12:00:00","6.8398466816e+05","1.6325558103e+07"
"2017-03-17 14:00:00","1.5276802870e+06","1.7852829977e+07"
"2017-03-17 16:00:00","6.7666717804e+05","1.1828723165e+07"
"2017-03-17 18:00:00","6.9683919513e+05","1.1328410859e+07"
"2017-03-17 20:00:00","5.8941214698e+05","8.0653203101e+06"
"2017-03-17 22:00:00","8.9222734952e+04","1.8552974611e+06"
"2017-03-18 00:00:00","8.5850319821e+03","9.1257801721e+04"
"2017-03-18 02:00:00","5.3848647697e+03","5.6246843189e+04"
"2017-03-18 04:00:00","5.2981612899e+03","1.4625955551e+05"
"2017-03-18 06:00:00","3.3370904435e+03","6.1638526071e+04"
"2017-03-18 08:00:00","5.0640775313e+03","1.4034362656e+05"
"2017-03-18 10:00:00","4.9325191787e+03","4.8512385886e+04"
"2017-03-18 12:00:00","6.8386974270e+03","1.1050755932e+05"
"2017-03-18 14:00:00","4.7027100097e+03","5.5327975135e+04"
"2017-03-18 16:00:00","5.7131729568e+03","8.5105502595e+04"
"2017-03-18 18:00:00","4.9800055411e+03","5.3037294751e+04"
"2017-03-18 20:00:00","6.0917902665e+03","8.3932095418e+04"
"2017-03-18 22:00:00","9.1352551704e+03","9.7664343133e+04"
