"Title:","palomar - Traffic - Gi1/0/6"
"Vertical Label:","bits per second"
"Start Date:","2017-03-12 20:00:00"
"End Date:","2017-05-12 21:00:00"
"Step:","7200"
"Total Rows:","733"
"Graph ID:","11"
"Host ID:","2"
""
"Date","Inbound","Outbound"
"2017-03-12 20:00:00","3.5349333333e+02","2.2844136844e+04"
"2017-03-12 22:00:00","1.1879129166e+02","2.2472714982e+04"
"2017-03-13 00:00:00","1.4649388890e+02","2.2044937264e+04"
"2017-03-13 02:00:00","1.0764253994e+02","2.2617444895e+04"
"2017-03-13 04:00:00","1.0672793256e+02","2.2481958401e+04"
"2017-03-13 06:00:00","7.1654782882e+03","3.2677595976e+05"
"2017-03-13 08:00:00","2.7950709148e+04","8.2957133215e+05"
"2017-03-13 10:00:00","2.6921755573e+05","2.8918181079e+06"
"2017-03-13 12:00:00","2.0390920191e+05","2.6916924058e+06"
"2017-03-13 14:00:00","1.1919139910e+06","1.2334944098e+07"
"2017-03-13 16:00:00","4.7840282745e+05","6.5475699603e+06"
"2017-03-13 18:00:00","4.5154333016e+05","4.3138599469e+06"
"2017-03-13 20:00:00","4.6848359260e+05","5.2023662833e+06"
"2017-03-13 22:00:00","9.4363440560e+04","1.0469905558e+06"
"2017-03-14 00:00:00","1.5710705291e+03","6.9491718535e+04"
"2017-03-14 02:00:00","9.5877298511e+02","3.3584461557e+04"
"2017-03-14 04:00:00","1.0081236075e+03","3.4481558724e+04"
"2017-03-14 06:00:00","1.0832427971e+03","3.2647197466e+04"
"2017-03-14 08:00:00","2.0288783950e+04","4.3071775864e+05"
"2017-03-14 10:00:00","7.6190894335e+04","1.0725666737e+06"
"2017-03-14 12:00:00","2.6940436329e+05","3.7610944428e+06"
"2017-03-14 14:00:00","2.6854305203e+05","4.5513768542e+06"
"2017-03-14 16:00:00","2.6299586532e+05","3.2516779661e+06"
"2017-03-14 18:00:00","1.6782496031e+05","2.5718925902e+06"
"2017-03-14 20:00:00","3.0538291627e+05","7.4874946441e+06"
"2017-03-14 22:00:00","1.0420359425e+05","1.7779561408e+06"
"2017-03-15 00:00:00","6.2725066376e+03","7.8395991188e+04"
"2017-03-15 02:00:00","6.2103474068e+03","1.0623758012e+05"
"2017-03-15 04:00:00","7.2853900593e+03","1.1800467200e+05"
"2017-03-15 06:00:00","1.5233494319e+04","5.2241825124e+05"
"2017-03-15 08:00:00","3.9942910319e+04","1.0199393117e+06"
"2017-03-15 10:00:00","1.5053290686e+05","3.3735400916e+06"
"2017-03-15 12:00:00","3.2939669938e+05","4.1478152450e+06"
"2017-03-15 14:00:00","4.1388850228e+05","7.8358657490e+06"
"2017-03-15 16:00:00","2.9017276084e+05","4.1874813190e+06"
"2017-03-15 18:00:00","2.4377271006e+05","3.6013583101e+06"
"2017-03-15 20:00:00","2.5992911284e+05","4.1812768013e+06"
"2017-03-15 22:00:00","8.3280258665e+04","1.2210684960e+06"
"2017-03-16 00:00:00","3.4815187775e+03","1.1581129336e+05"
"2017-03-16 02:00:00","2.4782271029e+03","7.5832800516e+04"
"2017-03-16 04:00:00","3.6825279289e+03","9.9223830411e+04"
